variant,N,BX,BY,TX,TY,SB,PAD,med_time_ms,std_time_ms,min_gbs,med_gbs,max_gbs,pct_peak_bw
blocked,16384,64,16,2,2,128,1,3.8367,0.0040,555.4,559.7,560.8,16.5
blocked,16384,64,16,2,2,256,1,3.8350,0.0046,555.0,560.0,561.2,16.5
smem,16384,64,16,2,2,32,1,1.4478,0.0029,1455.0,1483.3,1484.6,43.7
smem_blk,16384,64,16,2,2,8,1,1.4474,0.0037,1447.0,1483.7,1485.3,43.7
smem_blk,16384,64,16,2,2,32,1,1.4483,0.0038,1445.9,1482.8,1484.6,43.7
smem_blk,16384,64,16,2,2,64,1,1.4486,0.0067,1417.2,1482.4,1484.3,43.7
smem_blk,16384,64,16,2,2,128,1,1.4479,0.0040,1443.7,1483.2,1484.7,43.7
smem_blk,16384,64,16,2,2,256,1,1.4474,0.0035,1449.6,1483.7,1484.7,43.7
smem_pad,16384,64,16,2,2,32,1,0.7660,0.0040,2676.1,2803.4,2817.2,82.6
smem_swiz,16384,64,16,2,2,32,1,0.7664,0.0052,2631.8,2802.0,2816.7,82.5
smem_blk_swiz,16384,64,16,2,2,8,1,0.7700,0.0087,2512.9,2789.1,2809.7,82.1
smem_blk_swiz,16384,64,16,2,2,32,1,0.7696,0.0045,2641.7,2790.3,2801.2,82.2
smem_blk_swiz,16384,64,16,2,2,64,1,0.7716,0.0043,2643.9,2783.2,2796.1,82.0
smem_blk_swiz,16384,64,16,2,2,128,1,0.7708,0.0036,2671.6,2786.0,2803.7,82.0
smem_blk_swiz,16384,64,16,2,2,256,1,0.7763,0.0075,2528.3,2766.3,2779.1,81.5
smem_pad_blk,16384,64,16,2,2,32,1,0.7691,0.0038,2673.0,2792.2,2805.4,82.2
smem_pad_blk_vec,16384,64,16,2,2,32,1,0.9508,0.0043,2179.1,2258.5,2272.6,66.5
smem_pad_blk_vec_2x,16384,64,16,2,2,32,1,0.9233,0.0044,2236.0,2325.9,2336.5,68.5
cutensor,16384,0,0,0,0,32,0,0.6820,0.0014,3129.2,3147.6,3164.3,92.7
cutensor_blk,16384,0,0,0,0,8,0,0.6170,0.0009,3461.5,3482.8,3492.5,102.6
cutensor_blk,16384,0,0,0,0,32,0,0.6150,0.0011,3474.6,3490.5,3504.7,102.8
cutensor_blk,16384,0,0,0,0,64,0,0.7550,0.0013,2829.3,2844.3,2855.9,83.8
cutensor_blk,16384,0,0,0,0,128,0,0.7500,0.0014,2846.0,2861.6,2873.3,84.3
