variant,M,N,tile,nthreads,rep,time_s,bw_gbs,checksum,status
col_major,16384,16384,0,96,91,0.242075070,35.485,2.681670e+09,PASS
col_major,16384,16384,0,96,92,0.268974924,31.936,2.681670e+09,PASS
col_major,16384,16384,0,96,93,0.215693128,39.825,2.681670e+09,PASS
col_major,16384,16384,0,96,94,0.234982815,36.556,2.681670e+09,PASS
col_major,16384,16384,0,96,95,0.233223885,36.831,2.681670e+09,PASS
col_major,16384,16384,0,96,96,0.218735096,39.271,2.681670e+09,PASS
col_major,16384,16384,0,96,97,0.270410212,31.766,2.681670e+09,PASS
col_major,16384,16384,0,96,98,0.226217211,37.972,2.681670e+09,PASS
col_major,16384,16384,0,96,99,0.227153007,37.816,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,0,0.009227157,930.941,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,1,0.009260276,927.611,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,2,0.009302106,923.440,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,3,0.009237646,929.883,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,4,0.009266167,927.021,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,5,0.009251828,928.458,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,6,0.009175397,936.192,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,7,0.009277466,925.892,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,8,0.009279026,925.737,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,9,0.009190785,934.625,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,10,0.009182707,935.447,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,11,0.009356226,918.098,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,12,0.009311228,922.535,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,13,0.009320428,921.624,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,14,0.009361268,917.604,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,15,0.009255246,928.115,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,16,0.009342276,919.469,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,17,0.009308316,922.824,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,18,0.009218716,931.793,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,19,0.009196727,934.021,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,20,0.009293318,924.313,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,21,0.009304217,923.230,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,22,0.009420246,911.859,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,23,0.009229105,930.744,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,24,0.009236376,930.011,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,25,0.009186575,935.053,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,26,0.009170207,936.722,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,27,0.009242157,929.430,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,28,0.009324548,921.217,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,29,0.009285256,925.116,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,30,0.009215176,932.151,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,31,0.009177705,935.957,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,32,0.009294896,924.156,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,33,0.009419968,911.886,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,34,0.009193607,934.338,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,35,0.009234857,930.164,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,36,0.009230876,930.565,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,37,0.009243466,929.298,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,38,0.009278805,925.759,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,39,0.009237106,929.938,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,40,0.009198887,933.802,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,41,0.009225168,931.141,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,42,0.009345938,919.109,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,43,0.009138416,939.981,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,44,0.009258286,927.810,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,45,0.009198595,933.831,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,46,0.009311277,922.530,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,47,0.009384538,915.328,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,48,0.009258877,927.751,2.681670e+09,PASS
all_rowmajor,16384,16384,0,96,49,0.009263647,927.274,2.681670e+09,PASS
