kernel,M,N,tile_rows,tile_cols,rep,time_ms,bw_gbs,checksum,status
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,35,4.597354,1868.452,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,36,4.591673,1870.764,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,37,4.582914,1874.339,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,38,4.580553,1875.305,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,39,4.618513,1859.892,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,40,4.593513,1870.014,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,41,4.582793,1874.388,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,42,4.589953,1871.465,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,43,4.622913,1858.122,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,44,4.590274,1871.334,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,45,4.584353,1873.751,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,46,4.600554,1867.152,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,47,4.577713,1876.469,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,48,4.602074,1866.535,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,49,4.600513,1867.169,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,50,4.607954,1864.154,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,51,4.573073,1878.373,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,52,4.596913,1868.631,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,53,4.577113,1876.714,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,54,4.591953,1870.650,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,55,4.590513,1871.236,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,56,4.592553,1870.405,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,57,4.593314,1870.095,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,58,4.581273,1875.010,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,59,4.581234,1875.026,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,60,4.596553,1868.778,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,61,4.587234,1872.574,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,62,4.585153,1873.424,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,63,4.581314,1874.994,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,64,4.602073,1866.536,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,65,4.592433,1870.454,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,66,4.608033,1864.122,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,67,4.589153,1871.791,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,68,4.626433,1856.708,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,69,4.585433,1873.309,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,70,4.607433,1864.365,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,71,4.576153,1877.108,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,72,4.614993,1861.310,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,73,4.608673,1863.863,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,74,4.612793,1862.198,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,75,4.584033,1873.881,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,76,4.594912,1869.445,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,77,4.591793,1870.715,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,78,4.592753,1870.324,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,79,4.584913,1873.522,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,80,4.607753,1864.235,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,81,4.583713,1874.012,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,82,4.605353,1865.207,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,83,4.599913,1867.412,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,84,4.600353,1867.234,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,85,4.618793,1859.779,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,86,4.592553,1870.405,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,87,4.605633,1865.093,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,88,4.596874,1868.647,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,89,4.574433,1877.814,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,90,4.619353,1859.554,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,91,4.601193,1866.893,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,92,4.604433,1865.579,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,93,4.608554,1863.911,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,94,4.594113,1869.770,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,95,4.607874,1864.186,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,96,4.623353,1857.945,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,97,4.582834,1874.372,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,98,4.586233,1872.983,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=2   tile=16x64",16384,16384,16,64,99,4.580354,1875.387,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,0,7.148868,1201.580,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,1,7.043590,1219.539,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,2,6.894070,1245.989,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,3,6.874430,1249.549,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,4,6.878550,1248.800,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,5,6.886990,1247.270,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,6,6.860790,1252.033,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,7,6.878270,1248.851,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,8,6.879150,1248.691,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,9,6.861990,1251.814,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,10,6.854190,1253.238,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,11,6.850430,1253.926,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,12,6.847510,1254.461,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,13,6.862710,1251.683,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,14,6.860390,1252.106,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,15,6.853110,1253.436,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,16,6.860350,1252.113,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,17,6.857270,1252.676,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,18,6.860710,1252.047,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,19,6.861910,1251.829,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,20,6.866670,1250.961,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,21,6.874670,1249.505,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,22,6.861110,1251.974,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,23,6.862870,1251.653,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,24,6.863910,1251.464,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,25,6.869510,1250.444,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,26,6.862510,1251.719,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,27,6.863750,1251.493,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,28,6.856990,1252.727,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,29,6.867510,1250.808,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,30,6.858790,1252.398,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,31,6.866150,1251.055,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,32,6.871710,1250.043,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,33,6.861670,1251.872,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,34,6.876670,1249.142,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,35,6.858511,1252.449,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,36,6.866510,1250.990,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,37,6.862270,1251.763,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,38,6.864950,1251.274,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,39,6.857590,1252.617,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,40,6.857910,1252.559,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,41,6.866150,1251.055,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,42,6.859510,1252.267,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,43,6.867190,1250.866,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,44,6.868390,1250.647,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,45,6.876870,1249.105,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,46,6.865910,1251.099,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,47,6.865670,1251.143,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,48,6.867910,1250.735,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,49,6.866710,1250.953,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,50,6.864910,1251.281,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,51,6.874470,1249.541,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,52,6.863790,1251.486,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,53,6.860950,1252.004,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,54,6.871230,1250.131,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,55,6.859230,1252.318,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,56,6.863710,1251.500,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,57,6.853230,1253.414,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,58,6.874470,1249.541,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,59,6.863630,1251.515,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,60,6.868230,1250.677,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,61,6.868710,1250.589,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,62,6.885390,1247.560,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,63,6.857270,1252.676,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,64,6.856510,1252.814,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,65,6.876950,1249.091,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,66,6.864910,1251.281,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,67,6.872030,1249.985,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,68,6.857110,1252.705,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,69,6.862470,1251.726,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,70,6.878389,1248.829,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,71,6.866230,1251.041,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,72,6.862230,1251.770,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,73,6.862030,1251.807,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,74,6.866310,1251.026,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,75,6.860670,1252.055,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,76,6.862870,1251.653,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,77,6.858070,1252.529,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,78,6.863669,1251.508,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,79,6.856310,1252.851,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,80,6.865990,1251.085,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,81,6.867230,1250.859,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,82,6.859950,1252.186,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,83,6.866990,1250.902,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,84,6.862870,1251.653,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,85,6.876990,1249.084,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,86,6.866510,1250.990,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,87,6.871990,1249.992,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,88,6.870390,1250.283,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,89,6.874550,1249.527,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,90,6.869110,1250.516,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,91,6.849950,1254.014,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,92,6.867630,1250.786,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,93,6.883350,1247.929,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,94,6.872230,1249.949,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,95,6.863950,1251.457,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,96,6.864230,1251.405,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,97,6.872990,1249.810,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,98,6.870550,1250.254,2.681670e+09,PASS
"tiled+smem    BX=32  BY=8   TX=2  TY=4   tile=32x64",16384,16384,32,64,99,6.868550,1250.618,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,0,12.283181,699.325,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,1,12.269942,700.079,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,2,12.248542,701.303,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,3,12.248742,701.291,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,4,12.283103,699.329,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,5,12.268662,700.152,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,6,12.272862,699.913,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,7,12.266902,700.253,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,8,12.265342,700.342,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,9,12.262143,700.525,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,10,12.262422,700.509,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,11,12.267302,700.230,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,12,12.264102,700.413,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,13,12.272582,699.929,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,14,12.254783,700.945,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,15,12.246182,701.438,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,16,12.236902,701.970,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,17,12.249503,701.248,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,18,12.265142,700.353,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,19,12.258623,700.726,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,20,12.265982,700.306,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,21,12.253622,701.012,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,22,12.243783,701.575,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,23,12.249902,701.225,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,24,12.253423,701.023,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,25,12.257862,700.769,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,26,12.261622,700.554,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,27,12.256502,700.847,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,28,12.246383,701.426,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,29,12.249383,701.254,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,30,12.239382,701.827,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,31,12.246302,701.431,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,32,12.251263,701.147,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,33,12.252662,701.067,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,34,12.249823,701.229,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,35,12.249982,701.220,2.681670e+09,PASS
"tiled+smem    BX=32  BY=4   TX=2  TY=8   tile=32x64",16384,16384,32,64,36,12.250102,701.213,2.681670e+09,PASS
