backend,V,nlev,N_e,cell_dist,config_label,run_label,run_id,time_ms
gpu,1,256,163840,uniform,V1_bx512,run24,24,0.009984
gpu,1,256,163840,uniform,V1_bx512,run25,25,0.010176
gpu,1,256,163840,uniform,V1_bx512,run26,26,0.010112
gpu,1,256,163840,uniform,V1_bx512,run27,27,0.009856
gpu,1,256,163840,uniform,V1_bx512,run28,28,0.010208
gpu,1,256,163840,uniform,V1_bx512,run29,29,0.009920
gpu,1,256,163840,uniform,V1_bx512,run30,30,0.010048
gpu,1,256,163840,uniform,V1_bx512,run31,31,0.009920
gpu,1,256,163840,uniform,V1_bx512,run32,32,0.010208
gpu,1,256,163840,uniform,V1_bx512,run33,33,0.009952
gpu,1,256,163840,uniform,V1_bx512,run34,34,0.011648
gpu,1,256,163840,uniform,V1_bx512,run35,35,0.009984
gpu,1,256,163840,uniform,V1_bx512,run36,36,0.010080
gpu,1,256,163840,uniform,V1_bx512,run37,37,0.010144
gpu,1,256,163840,uniform,V1_bx512,run38,38,0.010144
gpu,1,256,163840,uniform,V1_bx512,run39,39,0.010016
gpu,1,256,163840,uniform,V1_bx512,run40,40,0.010048
gpu,1,256,163840,uniform,V1_bx512,run41,41,0.010112
gpu,1,256,163840,uniform,V1_bx512,run42,42,0.010112
gpu,1,256,163840,uniform,V1_bx512,run43,43,0.009984
gpu,1,256,163840,uniform,V1_bx512,run44,44,0.010144
gpu,1,256,163840,uniform,V1_bx512,run45,45,0.011584
gpu,1,256,163840,uniform,V1_bx512,run46,46,0.010240
gpu,1,256,163840,uniform,V1_bx512,run47,47,0.010048
gpu,1,256,163840,uniform,V1_bx512,run48,48,0.010048
gpu,1,256,163840,uniform,V1_bx512,run49,49,0.010112
gpu,1,256,163840,uniform,V1_bx512,run50,50,0.010144
gpu,1,256,163840,uniform,V1_bx512,run51,51,0.010016
gpu,1,256,163840,uniform,V1_bx512,run52,52,0.010240
gpu,1,256,163840,uniform,V1_bx512,run53,53,0.009984
gpu,1,256,163840,uniform,V1_bx512,run54,54,0.010048
gpu,1,256,163840,uniform,V1_bx512,run55,55,0.010080
gpu,1,256,163840,uniform,V1_bx512,run56,56,0.010144
gpu,1,256,163840,uniform,V1_bx512,run57,57,0.009984
gpu,1,256,163840,uniform,V1_bx512,run58,58,0.010240
gpu,1,256,163840,uniform,V1_bx512,run59,59,0.010240
gpu,1,256,163840,uniform,V1_bx512,run60,60,0.010080
gpu,1,256,163840,uniform,V1_bx512,run61,61,0.010336
gpu,1,256,163840,uniform,V1_bx512,run62,62,0.011584
gpu,1,256,163840,uniform,V1_bx512,run63,63,0.009824
gpu,1,256,163840,uniform,V1_bx512,run64,64,0.010208
gpu,1,256,163840,uniform,V1_bx512,run65,65,0.009984
gpu,1,256,163840,uniform,V1_bx512,run66,66,0.010208
gpu,1,256,163840,uniform,V1_bx512,run67,67,0.010080
gpu,1,256,163840,uniform,V1_bx512,run68,68,0.010144
gpu,1,256,163840,uniform,V1_bx512,run69,69,0.010112
gpu,1,256,163840,uniform,V1_bx512,run70,70,0.010272
gpu,1,256,163840,uniform,V1_bx512,run71,71,0.009920
gpu,1,256,163840,uniform,V1_bx512,run72,72,0.010112
gpu,1,256,163840,uniform,V1_bx512,run73,73,0.009888
gpu,1,256,163840,uniform,V1_bx512,run74,74,0.010208
gpu,1,256,163840,uniform,V1_bx512,run75,75,0.010112
gpu,1,256,163840,uniform,V1_bx512,run76,76,0.010016
gpu,1,256,163840,uniform,V1_bx512,run77,77,0.010240
gpu,1,256,163840,uniform,V1_bx512,run78,78,0.010176
gpu,1,256,163840,uniform,V1_bx512,run79,79,0.009984
gpu,1,256,163840,uniform,V1_bx512,run80,80,0.010208
gpu,1,256,163840,uniform,V1_bx512,run81,81,0.010080
gpu,1,256,163840,uniform,V1_bx512,run82,82,0.010272
gpu,1,256,163840,uniform,V1_bx512,run83,83,0.010176
gpu,1,256,163840,uniform,V1_bx512,run84,84,0.010080
gpu,1,256,163840,uniform,V1_bx512,run85,85,0.011136
gpu,1,256,163840,uniform,V1_bx512,run86,86,0.010016
gpu,1,256,163840,uniform,V1_bx512,run87,87,0.011392
gpu,1,256,163840,uniform,V1_bx512,run88,88,0.010208
gpu,1,256,163840,uniform,V1_bx512,run89,89,0.011424
gpu,1,256,163840,uniform,V1_bx512,run90,90,0.010240
gpu,1,256,163840,uniform,V1_bx512,run91,91,0.011168
gpu,1,256,163840,uniform,V1_bx512,run92,92,0.009952
gpu,1,256,163840,uniform,V1_bx512,run93,93,0.010528
gpu,1,256,163840,uniform,V1_bx512,run94,94,0.010112
gpu,1,256,163840,uniform,V1_bx512,run95,95,0.010144
gpu,1,256,163840,uniform,V1_bx512,run96,96,0.010176
gpu,1,256,163840,uniform,V1_bx512,run97,97,0.010112
gpu,1,256,163840,uniform,V1_bx512,run98,98,0.010080
gpu,1,256,163840,uniform,V1_bx512,run99,99,0.010144
gpu,1,256,163840,uniform,V1_bx1024,run0,0,0.010240
gpu,1,256,163840,uniform,V1_bx1024,run1,1,0.010624
gpu,1,256,163840,uniform,V1_bx1024,run2,2,0.010240
gpu,1,256,163840,uniform,V1_bx1024,run3,3,0.010240
gpu,1,256,163840,uniform,V1_bx1024,run4,4,0.010432
gpu,1,256,163840,uniform,V1_bx1024,run5,5,0.010208
gpu,1,256,163840,uniform,V1_bx1024,run6,6,0.010080
gpu,1,256,163840,uniform,V1_bx1024,run7,7,0.010176
gpu,1,256,163840,uniform,V1_bx1024,run8,8,0.010304
gpu,1,256,163840,uniform,V1_bx1024,run9,9,0.011264
gpu,1,256,163840,uniform,V1_bx1024,run10,10,0.010304
gpu,1,256,163840,uniform,V1_bx1024,run11,11,0.010176
gpu,1,256,163840,uniform,V1_bx1024,run12,12,0.010304
gpu,1,256,163840,uniform,V1_bx1024,run13,13,0.010080
gpu,1,256,163840,uniform,V1_bx1024,run14,14,0.010304
gpu,1,256,163840,uniform,V1_bx1024,run15,15,0.010208
gpu,1,256,163840,uniform,V1_bx1024,run16,16,0.010080
gpu,1,256,163840,uniform,V1_bx1024,run17,17,0.010176
gpu,1,256,163840,uniform,V1_bx1024,run18,18,0.010144
gpu,1,256,163840,uniform,V1_bx1024,run19,19,0.010400
gpu,1,256,163840,uniform,V1_bx1024,run20,20,0.011520
gpu,1,256,163840,uniform,V1_bx1024,run21,21,0.010272
gpu,1,256,163840,uniform,V1_bx1024,run22,22,0.010272
gpu,1,256,163840,uniform,V1_bx1024,run23,23,0.010176
gpu,1,256,163840,uniform,V1_bx1024,run24,24,0.010208
gpu,1,256,163840,uniform,V1_bx1024,run25,25,0.010688
gpu,1,256,163840,uniform,V1_bx1024,run26,26,0.010112
gpu,1,256,163840,uniform,V1_bx1024,run27,27,0.010112
gpu,1,256,163840,uniform,V1_bx1024,run28,28,0.010112
gpu,1,256,163840,uniform,V1_bx1024,run29,29,0.011552
gpu,1,256,163840,uniform,V1_bx1024,run30,30,0.010464
