variant,experiment,ny,nx,tpb,coarsen,rep,time_ms
soa_sorted,qe_tiled,45000200,22054600,24,1,3,8.535393
soa_sorted,qe_tiled,45000200,22054600,24,1,4,8.489042
soa_sorted,qe_tiled,45000200,22054600,24,1,5,8.036179
soa_sorted,qe_tiled,45000200,22054600,24,1,6,8.159958
soa_sorted,qe_tiled,45000200,22054600,24,1,7,7.868456
soa_sorted,qe_tiled,45000200,22054600,24,1,8,7.872286
soa_sorted,qe_tiled,45000200,22054600,24,1,9,8.200640
soa_sorted,qe_tiled,45000200,22054600,24,1,10,8.080579
soa_sorted,qe_tiled,45000200,22054600,24,1,11,8.062688
soa_sorted,qe_tiled,45000200,22054600,24,1,12,8.070218
soa_sorted,qe_tiled,45000200,22054600,24,1,13,7.932707
soa_sorted,qe_tiled,45000200,22054600,24,1,14,7.532655
soa_sorted,qe_tiled,45000200,22054600,24,1,15,8.111060
soa_sorted,qe_tiled,45000200,22054600,24,1,16,8.047920
soa_sorted,qe_tiled,45000200,22054600,24,1,17,8.042959
soa_sorted,qe_tiled,45000200,22054600,24,1,18,8.400861
soa_sorted,qe_tiled,45000200,22054600,24,1,19,7.823486
soa_sorted,qe_tiled,45000200,22054600,24,1,20,8.056667
soa_sorted,qe_tiled,45000200,22054600,24,1,21,8.008698
soa_sorted,qe_tiled,45000200,22054600,24,1,22,8.106750
soa_sorted,qe_tiled,45000200,22054600,24,1,23,8.128679
soa_sorted,qe_tiled,45000200,22054600,24,1,24,7.727325
soa_sorted,qe_tiled,45000200,22054600,24,1,25,8.677532
soa_sorted,qe_tiled,45000200,22054600,24,1,26,8.641052
soa_sorted,qe_tiled,45000200,22054600,24,1,27,7.820888
soa_sorted,qe_tiled,45000200,22054600,24,1,28,8.772344
soa_sorted,qe_tiled,45000200,22054600,24,1,29,7.992819
soa_sorted,qe_tiled,45000200,22054600,24,1,30,7.915977
soa_sorted,qe_tiled,45000200,22054600,24,1,31,7.621184
soa_sorted,qe_tiled,45000200,22054600,24,1,32,8.068818
soa_sorted,qe_tiled,45000200,22054600,24,1,33,7.416134
soa_sorted,qe_tiled,45000200,22054600,24,1,34,8.055169
soa_sorted,qe_tiled,45000200,22054600,24,1,35,8.385022
soa_sorted,qe_tiled,45000200,22054600,24,1,36,8.615123
soa_sorted,qe_tiled,45000200,22054600,24,1,37,8.293799
soa_sorted,qe_tiled,45000200,22054600,24,1,38,8.042737
soa_sorted,qe_tiled,45000200,22054600,24,1,39,7.581895
soa_sorted,qe_tiled,45000200,22054600,24,1,40,8.288711
soa_sorted,qe_tiled,45000200,22054600,24,1,41,8.047379
soa_sorted,qe_tiled,45000200,22054600,24,1,42,8.194999
soa_sorted,qe_tiled,45000200,22054600,24,1,43,7.495703
soa_sorted,qe_tiled,45000200,22054600,24,1,44,7.865446
soa_sorted,qe_tiled,45000200,22054600,24,1,45,8.205909
soa_sorted,qe_tiled,45000200,22054600,24,1,46,7.900628
soa_sorted,qe_tiled,45000200,22054600,24,1,47,8.531062
soa_sorted,qe_tiled,45000200,22054600,24,1,48,8.874525
soa_sorted,qe_tiled,45000200,22054600,24,1,49,8.214789
soa_sorted,qe_tiled,45000200,22054600,24,1,50,7.853366
soa_sorted,qe_tiled,45000200,22054600,24,1,51,8.093698
soa_sorted,qe_tiled,45000200,22054600,24,1,52,7.852407
soa_sorted,qe_tiled,45000200,22054600,24,1,53,7.712277
soa_sorted,qe_tiled,45000200,22054600,24,1,54,7.722866
soa_sorted,qe_tiled,45000200,22054600,24,1,55,8.480521
soa_sorted,qe_tiled,45000200,22054600,24,1,56,8.035787
soa_sorted,qe_tiled,45000200,22054600,24,1,57,7.862316
soa_sorted,qe_tiled,45000200,22054600,24,1,58,7.817245
soa_sorted,qe_tiled,45000200,22054600,24,1,59,7.764386
soa_sorted,qe_tiled,45000200,22054600,24,1,60,8.127580
soa_sorted,qe_tiled,45000200,22054600,24,1,61,8.305921
soa_sorted,qe_tiled,45000200,22054600,24,1,62,7.821816
soa_sorted,qe_tiled,45000200,22054600,24,1,63,8.196918
soa_sorted,qe_tiled,45000200,22054600,24,1,64,8.170159
