backend,V,nlev,N_e,cell_dist,config_label,run_label,run_id,time_ms
gpu,1,256,163840,uniform,V1_bx64_by04,run58,58,1.081984
gpu,1,256,163840,uniform,V1_bx64_by04,run59,59,1.079648
gpu,1,256,163840,uniform,V1_bx64_by04,run60,60,1.080512
gpu,1,256,163840,uniform,V1_bx64_by04,run61,61,1.080256
gpu,1,256,163840,uniform,V1_bx64_by04,run62,62,1.080448
gpu,1,256,163840,uniform,V1_bx64_by04,run63,63,1.079712
gpu,1,256,163840,uniform,V1_bx64_by04,run64,64,1.079584
gpu,1,256,163840,uniform,V1_bx64_by04,run65,65,1.079424
gpu,1,256,163840,uniform,V1_bx64_by04,run66,66,1.079136
gpu,1,256,163840,uniform,V1_bx64_by04,run67,67,1.079712
gpu,1,256,163840,uniform,V1_bx64_by04,run68,68,1.080544
gpu,1,256,163840,uniform,V1_bx64_by04,run69,69,1.079840
gpu,1,256,163840,uniform,V1_bx64_by04,run70,70,1.079872
gpu,1,256,163840,uniform,V1_bx64_by04,run71,71,1.079520
gpu,1,256,163840,uniform,V1_bx64_by04,run72,72,1.080096
gpu,1,256,163840,uniform,V1_bx64_by04,run73,73,1.081408
gpu,1,256,163840,uniform,V1_bx64_by04,run74,74,1.082144
gpu,1,256,163840,uniform,V1_bx64_by04,run75,75,1.080416
gpu,1,256,163840,uniform,V1_bx64_by04,run76,76,1.080256
gpu,1,256,163840,uniform,V1_bx64_by04,run77,77,1.079840
gpu,1,256,163840,uniform,V1_bx64_by04,run78,78,1.079680
gpu,1,256,163840,uniform,V1_bx64_by04,run79,79,1.080576
gpu,1,256,163840,uniform,V1_bx64_by04,run80,80,1.079776
gpu,1,256,163840,uniform,V1_bx64_by04,run81,81,1.079104
gpu,1,256,163840,uniform,V1_bx64_by04,run82,82,1.080544
gpu,1,256,163840,uniform,V1_bx64_by04,run83,83,1.080192
gpu,1,256,163840,uniform,V1_bx64_by04,run84,84,1.081088
gpu,1,256,163840,uniform,V1_bx64_by04,run85,85,1.080128
gpu,1,256,163840,uniform,V1_bx64_by04,run86,86,1.079552
gpu,1,256,163840,uniform,V1_bx64_by04,run87,87,1.079488
gpu,1,256,163840,uniform,V1_bx64_by04,run88,88,1.080480
gpu,1,256,163840,uniform,V1_bx64_by04,run89,89,1.080000
gpu,1,256,163840,uniform,V1_bx64_by04,run90,90,1.080704
gpu,1,256,163840,uniform,V1_bx64_by04,run91,91,1.080288
gpu,1,256,163840,uniform,V1_bx64_by04,run92,92,1.080128
gpu,1,256,163840,uniform,V1_bx64_by04,run93,93,1.079904
gpu,1,256,163840,uniform,V1_bx64_by04,run94,94,1.080256
gpu,1,256,163840,uniform,V1_bx64_by04,run95,95,1.079584
gpu,1,256,163840,uniform,V1_bx64_by04,run96,96,1.079776
gpu,1,256,163840,uniform,V1_bx64_by04,run97,97,1.080160
gpu,1,256,163840,uniform,V1_bx64_by04,run98,98,1.079808
gpu,1,256,163840,uniform,V1_bx64_by04,run99,99,1.080224
gpu,1,256,163840,uniform,V1_bx16_by16,run0,0,1.712864
gpu,1,256,163840,uniform,V1_bx16_by16,run1,1,1.708288
gpu,1,256,163840,uniform,V1_bx16_by16,run2,2,1.708992
gpu,1,256,163840,uniform,V1_bx16_by16,run3,3,1.710944
gpu,1,256,163840,uniform,V1_bx16_by16,run4,4,1.710976
gpu,1,256,163840,uniform,V1_bx16_by16,run5,5,1.710688
gpu,1,256,163840,uniform,V1_bx16_by16,run6,6,1.711168
