backend,V,nlev,N_e,cell_dist,config_label,run_label,run_id,time_ms
gpu,1,256,163840,uniform,V1_bx16_by16,run33,33,0.637524
gpu,1,256,163840,uniform,V1_bx16_by16,run34,34,0.657603
gpu,1,256,163840,uniform,V1_bx16_by16,run35,35,0.683564
gpu,1,256,163840,uniform,V1_bx16_by16,run36,36,0.650483
gpu,1,256,163840,uniform,V1_bx16_by16,run37,37,0.723004
gpu,1,256,163840,uniform,V1_bx16_by16,run38,38,0.695124
gpu,1,256,163840,uniform,V1_bx16_by16,run39,39,0.632803
gpu,1,256,163840,uniform,V1_bx16_by16,run40,40,0.631404
gpu,1,256,163840,uniform,V1_bx16_by16,run41,41,0.645363
gpu,1,256,163840,uniform,V1_bx16_by16,run42,42,0.650814
gpu,1,256,163840,uniform,V1_bx16_by16,run43,43,0.709324
gpu,1,256,163840,uniform,V1_bx16_by16,run44,44,0.694883
gpu,1,256,163840,uniform,V1_bx16_by16,run45,45,0.630924
gpu,1,256,163840,uniform,V1_bx16_by16,run46,46,0.635163
gpu,1,256,163840,uniform,V1_bx16_by16,run47,47,0.681724
gpu,1,256,163840,uniform,V1_bx16_by16,run48,48,0.649444
gpu,1,256,163840,uniform,V1_bx16_by16,run49,49,0.723404
gpu,1,256,163840,uniform,V1_bx16_by16,run50,50,0.703124
gpu,1,256,163840,uniform,V1_bx16_by16,run51,51,0.635443
gpu,1,256,163840,uniform,V1_bx16_by16,run52,52,0.639044
gpu,1,256,163840,uniform,V1_bx16_by16,run53,53,0.687084
gpu,1,256,163840,uniform,V1_bx16_by16,run54,54,0.648963
gpu,1,256,163840,uniform,V1_bx16_by16,run55,55,0.726124
gpu,1,256,163840,uniform,V1_bx16_by16,run56,56,0.733044
gpu,1,256,163840,uniform,V1_bx16_by16,run57,57,0.636883
gpu,1,256,163840,uniform,V1_bx16_by16,run58,58,0.635804
gpu,1,256,163840,uniform,V1_bx16_by16,run59,59,0.641244
gpu,1,256,163840,uniform,V1_bx16_by16,run60,60,0.639694
gpu,1,256,163840,uniform,V1_bx16_by16,run61,61,0.715604
gpu,1,256,163840,uniform,V1_bx16_by16,run62,62,0.684564
gpu,1,256,163840,uniform,V1_bx16_by16,run63,63,0.621323
gpu,1,256,163840,uniform,V1_bx16_by16,run64,64,0.630963
gpu,1,256,163840,uniform,V1_bx16_by16,run65,65,0.651923
gpu,1,256,163840,uniform,V1_bx16_by16,run66,66,0.655723
gpu,1,256,163840,uniform,V1_bx16_by16,run67,67,0.704084
gpu,1,256,163840,uniform,V1_bx16_by16,run68,68,0.698563
gpu,1,256,163840,uniform,V1_bx16_by16,run69,69,0.623324
gpu,1,256,163840,uniform,V1_bx16_by16,run70,70,0.665004
gpu,1,256,163840,uniform,V1_bx16_by16,run71,71,0.654683
gpu,1,256,163840,uniform,V1_bx16_by16,run72,72,0.707323
gpu,1,256,163840,uniform,V1_bx16_by16,run73,73,0.693724
gpu,1,256,163840,uniform,V1_bx16_by16,run74,74,0.670284
gpu,1,256,163840,uniform,V1_bx16_by16,run75,75,0.682603
gpu,1,256,163840,uniform,V1_bx16_by16,run76,76,0.678724
gpu,1,256,163840,uniform,V1_bx16_by16,run77,77,0.690963
gpu,1,256,163840,uniform,V1_bx16_by16,run78,78,0.621084
gpu,1,256,163840,uniform,V1_bx16_by16,run79,79,0.667924
gpu,1,256,163840,uniform,V1_bx16_by16,run80,80,0.651603
gpu,1,256,163840,uniform,V1_bx16_by16,run81,81,0.648053
gpu,1,256,163840,uniform,V1_bx16_by16,run82,82,0.709644
gpu,1,256,163840,uniform,V1_bx16_by16,run83,83,0.694444
gpu,1,256,163840,uniform,V1_bx16_by16,run84,84,0.633483
gpu,1,256,163840,uniform,V1_bx16_by16,run85,85,0.669483
gpu,1,256,163840,uniform,V1_bx16_by16,run86,86,0.640164
gpu,1,256,163840,uniform,V1_bx16_by16,run87,87,0.654244
gpu,1,256,163840,uniform,V1_bx16_by16,run88,88,0.714484
gpu,1,256,163840,uniform,V1_bx16_by16,run89,89,0.708444
gpu,1,256,163840,uniform,V1_bx16_by16,run90,90,0.701043
gpu,1,256,163840,uniform,V1_bx16_by16,run91,91,0.644804
gpu,1,256,163840,uniform,V1_bx16_by16,run92,92,0.651444
gpu,1,256,163840,uniform,V1_bx16_by16,run93,93,0.649644
gpu,1,256,163840,uniform,V1_bx16_by16,run94,94,0.719364
